frame,NOSE_x,NOSE_y,NOSE_z,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z
1,0.22120966017246246,0.27008354663848877,-0.07524478435516357,0.2183980494737625,0.2590038478374481,-0.06477699428796768,0.21832293272018433,0.2583165168762207,-0.0649280920624733,0.21840082108974457,0.2577644884586334,-0.06487049907445908,0.2169041633605957,0.2588568329811096,-0.08449766784906387,0.2150641828775406,0.2583145797252655,-0.0846947580575943,0.21307216584682465,0.25806930661201477,-0.08479101210832596,0.21137815713882446,0.2614602744579315,-0.008596513420343399,0.2034788429737091,0.26133254170417786,-0.0977405533194542,0.21905608475208282,0.28015899658203125,-0.0509515255689621,0.21667172014713287,0.2791783809661865,-0.07785649597644806,0.2178398072719574,0.3307533264160156,0.061350781470537186,0.17336195707321167,0.31726497411727905,-0.1231854110956192,0.21824508905410767,0.41508352756500244,0.10516170412302017,0.1637539565563202,0.41057640314102173,-0.15659523010253906,0.22285600006580353,0.48197615146636963,0.061675526201725006,0.17146942019462585,0.4939497709274292,-0.18185457587242126,0.2236785739660263,0.504453182220459,0.058262210339307785,0.1683245599269867,0.5173330903053284,-0.20459148287773132,0.22543281316757202,0.50510573387146,0.03691069036722183,0.17738460004329681,0.5139943957328796,-0.20757831633090973,0.224684476852417,0.4978519082069397,0.05189663916826248,0.17915119230747223,0.5073195695877075,-0.18325622379779816,0.21670937538146973,0.4872221350669861,0.05397989600896835,0.18575844168663025,0.48922276496887207,-0.05405287817120552,0.23772209882736206,0.5980604290962219,0.05435013771057129,0.18497343361377716,0.6035884618759155,-0.04015366733074188,0.2443973422050476,0.7148917317390442,0.10665188729763031,0.18448586761951447,0.7220124006271362,0.032176628708839417,0.23934589326381683,0.7349010705947876,0.1068633645772934,0.17932544648647308,0.7361727356910706,0.03582838550209999,0.27129659056663513,0.7428734302520752,0.038311854004859924,0.20256152749061584,0.7512559294700623,-0.03911943361163139
2,0.22080573439598083,0.2701370120048523,-0.08680916577577591,0.2181980162858963,0.25900712609291077,-0.07481148093938828,0.21817846596240997,0.2583218514919281,-0.0749545618891716,0.21830323338508606,0.2577700614929199,-0.07490013539791107,0.2163151651620865,0.2588558495044708,-0.0935860201716423,0.21459731459617615,0.2583118975162506,-0.09378165751695633,0.2128797322511673,0.258048415184021,-0.0938824787735939,0.21128778159618378,0.26176583766937256,-0.010784356854856014,0.2030157893896103,0.26107093691825867,-0.09786402434110641,0.2189149558544159,0.28021129965782166,-0.05976036936044693,0.21639372408390045,0.2791908085346222,-0.0856815055012703,0.21743552386760712,0.329964816570282,0.059885766357183456,0.17335622012615204,0.31699204444885254,-0.120244599878788,0.2182440161705017,0.41506558656692505,0.09190647304058075,0.16374246776103973,0.40999695658683777,-0.15665516257286072,0.2228570133447647,0.4829545319080353,0.031304825097322464,0.17147520184516907,0.49394023418426514,-0.19420495629310608,0.22382035851478577,0.504442036151886,0.023028600960969925,0.16923776268959045,0.5173313617706299,-0.22070425748825073,0.22545528411865234,0.505594789981842,0.001962024252861738,0.1775132715702057,0.5140576958656311,-0.22523654997348785,0.22457551956176758,0.4979548156261444,0.021001864224672318,0.17925716936588287,0.5073228478431702,-0.19687841832637787,0.21668487787246704,0.48647212982177734,0.05421756953001022,0.18607638776302338,0.48858773708343506,-0.05428909510374069,0.23771031200885773,0.5980246663093567,0.07892633229494095,0.18503324687480927,0.6035040020942688,-0.04464505985379219,0.2444138526916504,0.7141987085342407,0.13907983899116516,0.18474015593528748,0.7208974361419678,0.025615863502025604,0.2392510026693344,0.7344879508018494,0.13998229801654816,0.18029765784740448,0.7359548211097717,0.0287434421479702,0.27248474955558777,0.7375150918960571,0.06712600588798523,0.20254667103290558,0.74985271692276,-0.054283272475004196
3,0.22061751782894135,0.27044373750686646,-0.08877070248126984,0.2181306779384613,0.25942909717559814,-0.0771317407488823,0.21813742816448212,0.2587941288948059,-0.07727546989917755,0.21828049421310425,0.25827085971832275,-0.07722445577383041,0.21613021194934845,0.25916674733161926,-0.09564553946256638,0.21446774899959564,0.2585483193397522,-0.09584160894155502,0.21283170580863953,0.2581481337547302,-0.09594478458166122,0.21128474175930023,0.2623063623905182,-0.013182064518332481,0.2029128223657608,0.26098892092704773,-0.09832970798015594,0.21880419552326202,0.2805804908275604,-0.061936113983392715,0.21627619862556458,0.27941542863845825,-0.08751033991575241,0.21740815043449402,0.32975253462791443,0.05682654306292534,0.17335277795791626,0.3166482150554657,-0.11834588646888733,0.21865302324295044,0.4148578643798828,0.08779005706310272,0.163870707154274,0.40920835733413696,-0.15479834377765656,0.2229725420475006,0.4828933775424957,0.027675431221723557,0.17147499322891235,0.4939331114292145,-0.19263926148414612,0.22445712983608246,0.5040104389190674,0.019559655338525772,0.1695125699043274,0.5173298120498657,-0.2186763882637024,0.22566086053848267,0.50559401512146,-0.0018248873529955745,0.17756731808185577,0.5140750408172607,-0.22360269725322723,0.22465430200099945,0.49786296486854553,0.017318356782197952,0.17933566868305206,0.5073163509368896,-0.19540445506572723,0.2166929841041565,0.4861268699169159,0.053986407816410065,0.18643012642860413,0.488090842962265,-0.05405702441930771,0.23770245909690857,0.5980166792869568,0.07836001366376877,0.18511410057544708,0.6032723188400269,-0.04877408966422081,0.24441710114479065,0.7137535810470581,0.13800568878650665,0.18510571122169495,0.7204519510269165,0.021791687235236168,0.23916074633598328,0.7341209053993225,0.1387912929058075,0.18133991956710815,0.7359275221824646,0.024886000901460648,0.27245184779167175,0.7370057106018066,0.06553135812282562,0.20242753624916077,0.749004602432251,-0.058398135006427765
4,0.22047868371009827,0.27056220173835754,-0.0896112248301506,0.21807096898555756,0.25965365767478943,-0.07827762514352798,0.21809278428554535,0.25902703404426575,-0.0784214437007904,0.21824601292610168,0.2585082948207855,-0.07837066054344177,0.21601362526416779,0.2593555450439453,-0.09688472747802734,0.21438942849636078,0.2586938738822937,-0.09708085656166077,0.2128041833639145,0.2582089304924011,-0.09718647599220276,0.21125933527946472,0.26253798604011536,-0.0153496153652668,0.20290136337280273,0.2608359456062317,-0.10022710263729095,0.21867090463638306,0.28070634603500366,-0.06311391294002533,0.2161675989627838,0.2794828414916992,-0.08878166228532791,0.21740955114364624,0.3290472626686096,0.054856542497873306,0.1733657866716385,0.31633785367012024,-0.11871722340583801,0.21873266994953156,0.41431841254234314,0.0859871432185173,0.16388434171676636,0.40868741273880005,-0.15489079058170319,0.223274365067482,0.48283272981643677,0.025829767808318138,0.17126469314098358,0.4939294457435608,-0.19259504973888397,0.22514288127422333,0.5037412643432617,0.01783181168138981,0.16955822706222534,0.5173056125640869,-0.2186816781759262,0.22607727348804474,0.5056098699569702,-0.003809253452345729,0.17757201194763184,0.5140497088432312,-0.22370508313179016,0.2248615175485611,0.49780070781707764,0.015343576669692993,0.1793527752161026,0.5072466135025024,-0.19540029764175415,0.21685543656349182,0.48570516705513,0.05398371443152428,0.18688516318798065,0.4876924753189087,-0.054054342210292816,0.23770393431186676,0.5980809926986694,0.08225067704916,0.1853094846010208,0.6031298637390137,-0.04758095368742943,0.2444572001695633,0.7133216261863708,0.14495079219341278,0.18546459078788757,0.720093309879303,0.02282986231148243,0.2391613870859146,0.7338404655456543,0.14608311653137207,0.1819574534893036,0.7358413934707642,0.02593792788684368,0.27244997024536133,0.7363532781600952,0.0732480064034462,0.2024676650762558,0.748540997505188,-0.05372651666402817
5,0.22019068896770477,0.27064523100852966,-0.08840668201446533,0.2179761379957199,0.259866327047348,-0.07745877653360367,0.21801824867725372,0.2592564821243286,-0.07760414481163025,0.21818505227565765,0.25876155495643616,-0.07755450904369354,0.21587032079696655,0.2595030963420868,-0.09601952880620956,0.21428708732128143,0.25878986716270447,-0.09621647745370865,0.21274791657924652,0.2582325041294098,-0.09632048010826111,0.21117396652698517,0.26267194747924805,-0.01617804355919361,0.2028520107269287,0.2604634463787079,-0.10062135010957718,0.21832779049873352,0.28075170516967773,-0.06241375580430031,0.21575884521007538,0.27949661016464233,-0.08802809566259384,0.21738901734352112,0.32881471514701843,0.053150955587625504,0.17327046394348145,0.3161779046058655,-0.11906526237726212,0.21901226043701172,0.41394639015197754,0.08404254168272018,0.16389234364032745,0.4086700975894928,-0.1545899212360382,0.22360284626483917,0.48256659507751465,0.02507149428129196,0.17108255624771118,0.49457475543022156,-0.19175300002098083,0.2256438285112381,0.5033524036407471,0.017352798953652382,0.1697257161140442,0.5178415179252625,-0.2168971449136734,0.22629854083061218,0.5055820345878601,-0.003968005999922752,0.17772677540779114,0.5144506096839905,-0.22112618386745453,0.22500000894069672,0.49753597378730774,0.014764534309506416,0.179421529173851,0.5074437856674194,-0.1939365714788437,0.2168940156698227,0.48559316992759705,0.05393875762820244,0.18703271448612213,0.48769649863243103,-0.05401032418012619,0.23763898015022278,0.5980849266052246,0.08277390897274017,0.185316801071167,0.6031390428543091,-0.04686892032623291,0.24443680047988892,0.7132605314254761,0.14383842051029205,0.1856141984462738,0.7199103236198425,0.02392137423157692,0.23913134634494781,0.73380047082901,0.14481224119663239,0.18224039673805237,0.7358080148696899,0.02703326754271984,0.2724305987358093,0.7361144423484802,0.07267427444458008,0.2024947702884674,0.7482760548591614,-0.05406077578663826
6,0.21993249654769897,0.2706996500492096,-0.08495364338159561,0.2178405374288559,0.2599947154521942,-0.07432790845632553,0.21788670122623444,0.25940433144569397,-0.07446827739477158,0.21805357933044434,0.2589324414730072,-0.07442349940538406,0.2157181203365326,0.25957995653152466,-0.09280519187450409,0.21416112780570984,0.25883859395980835,-0.09300360083580017,0.2126656174659729,0.25824207067489624,-0.09310954064130783,0.2109796702861786,0.262734979391098,-0.014064250513911247,0.20279213786125183,0.26020485162734985,-0.09882627427577972,0.21798399090766907,0.2807716429233551,-0.05928323045372963,0.21545760333538055,0.27949953079223633,-0.0848836600780487,0.21720361709594727,0.32844024896621704,0.05458975210785866,0.17318907380104065,0.3160287141799927,-0.11867476999759674,0.2190096229314804,0.4137921631336212,0.08764012157917023,0.16387277841567993,0.40847039222717285,-0.15389642119407654,0.2235824018716812,0.4824812710285187,0.030915461480617523,0.17031939327716827,0.4946131408214569,-0.190716952085495,0.22561612725257874,0.5033531188964844,0.02364727109670639,0.16967637836933136,0.5178945660591125,-0.2168404459953308,0.2262469232082367,0.5056763291358948,0.0023933243937790394,0.17764094471931458,0.5145442485809326,-0.22023190557956696,0.22481220960617065,0.4975314736366272,0.020656321197748184,0.1793087124824524,0.5075052976608276,-0.19346681237220764,0.2168942093849182,0.4853942394256592,0.054076019674539566,0.187079057097435,0.48768350481987,-0.05415046587586403,0.23762816190719604,0.59807950258255,0.0798681229352951,0.18533439934253693,0.6031387448310852,-0.04671621695160866,0.2444169968366623,0.7132583260536194,0.13854622840881348,0.1857096254825592,0.7191835641860962,0.024613531306385994,0.239089697599411,0.7338056564331055,0.13937027752399445,0.18232916295528412,0.7351657152175903,0.027755944058299065,0.2725429832935333,0.7359113693237305,0.06910885870456696,0.20249506831169128,0.7478502988815308,-0.05250705033540726
7,0.21968168020248413,0.2710098624229431,-0.08434240520000458,0.2177506536245346,0.26030397415161133,-0.07329066097736359,0.21781711280345917,0.25971776247024536,-0.07342840731143951,0.2179984301328659,0.25924840569496155,-0.07338365912437439,0.215603306889534,0.25984349846839905,-0.09170554578304291,0.2140735536813736,0.25906112790107727,-0.09190478920936584,0.21260295808315277,0.25835981965065,-0.09201318770647049,0.21094079315662384,0.2628655433654785,-0.011064224876463413,0.20272257924079895,0.2600540518760681,-0.09637250751256943,0.21767200529575348,0.280968576669693,-0.05796974524855614,0.21511033177375793,0.2796187698841095,-0.08358992636203766,0.2170265167951584,0.3281087279319763,0.058170076459646225,0.17303408682346344,0.3159966468811035,-0.11619403958320618,0.21896569430828094,0.41375476121902466,0.08922643214464188,0.1638135015964508,0.40845876932144165,-0.15200616419315338,0.22353725135326385,0.4824725091457367,0.031534504145383835,0.16982796788215637,0.4946350157260895,-0.1902189552783966,0.22558662295341492,0.5033850073814392,0.023788949474692345,0.16961339116096497,0.5179804563522339,-0.21607638895511627,0.22611698508262634,0.505875825881958,0.0026011643931269646,0.17758534848690033,0.5146057605743408,-0.2193630039691925,0.22457003593444824,0.4975951611995697,0.02121068723499775,0.1792401522397995,0.5075370073318481,-0.1933651566505432,0.21694515645503998,0.48536983132362366,0.054096534848213196,0.1872224658727646,0.4877333343029022,-0.05417276546359062,0.23761184513568878,0.5980897545814514,0.0795145183801651,0.1853337585926056,0.603165864944458,-0.046125005930662155,0.24433110654354095,0.7132572531700134,0.1400713324546814,0.18583185970783234,0.7189262509346008,0.025063399225473404,0.23904268443584442,0.7338104844093323,0.1411413848400116,0.18251162767410278,0.7347601652145386,0.028147660195827484,0.27258625626564026,0.7357508540153503,0.07071352005004883,0.2022874653339386,0.7476980686187744,-0.05174647644162178
8,0.21933160722255707,0.2711503207683563,-0.08624785393476486,0.21753303706645966,0.26037219166755676,-0.0749339684844017,0.21763910353183746,0.2597922682762146,-0.07507304102182388,0.21785297989845276,0.25932711362838745,-0.0750228613615036,0.21530503034591675,0.259907990694046,-0.09324201941490173,0.2138015478849411,0.2591226398944855,-0.09344390779733658,0.21237356960773468,0.25839221477508545,-0.09355249255895615,0.21089021861553192,0.26294511556625366,-0.01170053519308567,0.20252437889575958,0.2599993944168091,-0.09652241319417953,0.21738435328006744,0.28104883432388306,-0.05951744318008423,0.21474893391132355,0.2796829640865326,-0.0848991647362709,0.21689391136169434,0.32777294516563416,0.05811186507344246,0.1730203628540039,0.31600597500801086,-0.11588223278522491,0.21872305870056152,0.41365188360214233,0.08840309083461761,0.16366243362426758,0.4084733724594116,-0.15128885209560394,0.22319164872169495,0.4823814034461975,0.027624936774373055,0.16962262988090515,0.494723916053772,-0.19009992480278015,0.22523890435695648,0.5033711194992065,0.019527962431311607,0.16954734921455383,0.5181378126144409,-0.2155703455209732,0.22557368874549866,0.5058842897415161,-0.001548310974612832,0.17757166922092438,0.5147734880447388,-0.21877887845039368,0.22402051091194153,0.4975822865962982,0.017319338396191597,0.1792275458574295,0.5076097846031189,-0.19302639365196228,0.21701078116893768,0.4851243793964386,0.05400490388274193,0.18732504546642303,0.4877239763736725,-0.054083000868558884,0.23756752908229828,0.5979833006858826,0.07786384969949722,0.1853392869234085,0.6030787229537964,-0.04726202413439751,0.24431727826595306,0.7132595777511597,0.13769832253456116,0.18588408827781677,0.7185183167457581,0.0222812257707119,0.23902162909507751,0.733914315700531,0.13819460570812225,0.18265782296657562,0.7341058254241943,0.025304345414042473,0.27260032296180725,0.735641598701477,0.06459365785121918,0.20212742686271667,0.7477060556411743,-0.05586438253521919
9,0.21914751827716827,0.27125653624534607,-0.08969652652740479,0.21740685403347015,0.26037803292274475,-0.0780719444155693,0.21753568947315216,0.2598024606704712,-0.07821174710988998,0.21777412295341492,0.2593395411968231,-0.07815717160701752,0.21514949202537537,0.2599197328090668,-0.09638113528490067,0.2136477380990982,0.25914183259010315,-0.09658358991146088,0.2122187465429306,0.25840654969215393,-0.09669308364391327,0.21087707579135895,0.26299193501472473,-0.013498065993189812,0.20239868760108948,0.2600027918815613,-0.09756427258253098,0.21730750799179077,0.2812417447566986,-0.06253333389759064,0.21467818319797516,0.2798463702201843,-0.08787211775779724,0.21682432293891907,0.32717645168304443,0.05759308114647865,0.17299504578113556,0.31601598858833313,-0.11631724238395691,0.21839286386966705,0.41332733631134033,0.08734551072120667,0.1635657101869583,0.40861159563064575,-0.1513567417860031,0.2228860855102539,0.48230138421058655,0.02569681406021118,0.1693715751171112,0.4947691857814789,-0.1903572976589203,0.22499559819698334,0.503350019454956,0.017615174874663353,0.16939997673034668,0.5182639360427856,-0.21603675186634064,0.22527679800987244,0.5058854818344116,-0.003566320752725005,0.1774754673242569,0.5149211287498474,-0.22020508348941803,0.22375477850437164,0.4975682497024536,0.015346626751124859,0.17915119230747223,0.5076542496681213,-0.19316133856773376,0.21701864898204803,0.4850715398788452,0.05398963764309883,0.1873658299446106,0.48772740364074707,-0.05406825244426727,0.23756623268127441,0.5978504419326782,0.07762130349874496,0.1853434294462204,0.603069007396698,-0.046856172382831573,0.24430647492408752,0.713094174861908,0.1363362818956375,0.18595609068870544,0.7181933522224426,0.022839251905679703,0.238997682929039,0.7339159846305847,0.13694506883621216,0.18273954093456268,0.7335333228111267,0.025960270315408707,0.27263203263282776,0.7350175976753235,0.06381580978631973,0.20204336941242218,0.7477315068244934,-0.05465586483478546
10,0.2189614474773407,0.27127406001091003,-0.09001600742340088,0.21725530922412872,0.26037564873695374,-0.07833226770162582,0.217399463057518,0.25980260968208313,-0.07847226411104202,0.21765922009944916,0.2593424320220947,-0.07841690629720688,0.21497924625873566,0.25991785526275635,-0.09673302620649338,0.21347583830356598,0.2591424286365509,-0.09693574160337448,0.2120419293642044,0.25840672850608826,-0.09704367816448212,0.21083329617977142,0.2630181908607483,-0.013677834533154964,0.20223839581012726,0.25998586416244507,-0.09770432114601135,0.2171710580587387,0.281277060508728,-0.0628264993429184,0.2145383656024933,0.27987954020500183,-0.08825230598449707,0.21665270626544952,0.3269047439098358,0.057625945657491684,0.17292194068431854,0.31601741909980774,-0.11653885990381241,0.21806202828884125,0.4129592776298523,0.08808427304029465,0.16354189813137054,0.4086867570877075,-0.15129071474075317,0.22280921041965485,0.4819274842739105,0.027032259851694107,0.16932344436645508,0.494729220867157,-0.18968261778354645,0.2249567210674286,0.5028932094573975,0.01907200738787651,0.16907210648059845,0.5182658433914185,-0.21557101607322693,0.22527848184108734,0.5055165886878967,-0.0021351848263293505,0.17735044658184052,0.5150960683822632,-0.22001996636390686,0.2237105369567871,0.4972056746482849,0.016667841002345085,0.17912298440933228,0.5076966285705566,-0.19269774854183197,0.21702152490615845,0.4845447540283203,0.05392451956868172,0.18739908933639526,0.48745885491371155,-0.0540044903755188,0.23750276863574982,0.5976496338844299,0.07681278139352798,0.18534675240516663,0.6030542254447937,-0.04556477814912796,0.2442866414785385,0.7129073143005371,0.1357276439666748,0.1860022395849228,0.7178979516029358,0.025551730766892433,0.23897914588451385,0.733909010887146,0.13646017014980316,0.18274787068367004,0.7331094145774841,0.02876422367990017,0.27270662784576416,0.7344053387641907,0.06244828179478645,0.20204304158687592,0.7478389739990234,-0.053310491144657135
